id,latitude,longitude
119716,28.407238,77.290673
119717,28.407238,77.290673
119718,28.407238,77.290673
119719,28.407238,77.290673
119720,28.407238,77.290673
119864,28.407238,77.290673
119865,28.407238,77.290673
120089,28.407238,77.290673
120090,28.407238,77.290673
120091,28.407238,77.290673
120092,28.407238,77.290673
120093,28.407238,77.290673
120094,28.407238,77.290673
120095,28.407238,77.290673
120096,28.407238,77.290673
120097,28.407238,77.290673
120249,28.407238,77.290673
120250,28.407238,77.290673
120254,28.407238,77.290673
120261,28.407238,77.290673
120486,28.407238,77.290673
120487,28.407238,77.290673
120488,28.407238,77.290673
120489,28.407238,77.290673
120797,28.407238,77.290673
120798,28.407238,77.290673
120801,28.407238,77.290673
120802,28.407238,77.290673
120803,28.407238,77.290673
121039,28.407238,77.290673
121040,28.407238,77.290673
121184,28.407238,77.290673
121185,28.407238,77.290673
121187,28.407238,77.290673
121915,28.407238,77.290673
121916,28.407238,77.290673
119820,28.407356,77.290674
119821,28.407356,77.290674
120532,28.407390,77.290426
121878,28.407680,77.292732
122175,28.407680,77.292732
122187,28.407680,77.292732
121192,28.408172,77.286498
122008,28.408257,77.287047
122182,28.408363,77.288193
117332,28.408537,77.291616
120189,28.408537,77.291616
120972,28.408537,77.291616
120205,28.409049,77.288181
120206,28.409049,77.288181
120207,28.409049,77.288181
121294,28.409049,77.288181
122059,28.409049,77.288181
122199,28.409049,77.288181
121194,28.409888,77.292298
121296,28.409888,77.292298
121310,28.409888,77.292298
122145,28.409888,77.292298
122129,28.410568,77.291627
122031,28.410882,77.281778
119526,28.413289,77.288162
119528,28.413289,77.288162
119529,28.413289,77.288162
119531,28.413289,77.288162
119532,28.413289,77.288162
121901,28.413490,77.282047
121902,28.413490,77.282047
122146,28.413490,77.282047
121308,28.414139,77.287157
119608,28.414977,77.291425
120570,28.415249,77.288934
119484,28.415359,77.291138
119485,28.415359,77.291138
119486,28.415359,77.291138
119487,28.415359,77.291138
119489,28.415359,77.291138
119490,28.415359,77.291138
119491,28.415359,77.291138
119492,28.415359,77.291138
120159,28.415359,77.291138
120160,28.415359,77.291138
120627,28.415359,77.291138
120879,28.415359,77.291138
121646,28.415359,77.291138
121647,28.415359,77.291138
121747,28.415359,77.291138
121748,28.415359,77.291138
121749,28.415359,77.291138
121750,28.415359,77.291138
121751,28.415359,77.291138
121752,28.415359,77.291138
121753,28.415359,77.291138
121754,28.415359,77.291138
121895,28.415359,77.291138
117400,28.415454,77.288263
117401,28.415454,77.288263
117402,28.415454,77.288263
117403,28.415454,77.288263
117404,28.415454,77.288263
117110,28.417030,77.290955
117111,28.417030,77.290955
117112,28.417030,77.290955
117113,28.417030,77.290955
117114,28.417030,77.290955
117115,28.417030,77.290955
117116,28.417030,77.290955
117117,28.417030,77.290955
119423,28.417030,77.290955
119456,28.417030,77.290955
119611,28.417030,77.290955
119612,28.417030,77.290955
119613,28.417030,77.290955
119614,28.417030,77.290955
119616,28.417030,77.290955
119728,28.417030,77.290955
119729,28.417030,77.290955
119908,28.417030,77.290955
119909,28.417030,77.290955
119910,28.417030,77.290955
120034,28.417030,77.290955
120228,28.417030,77.290955
120688,28.417030,77.290955
120689,28.417030,77.290955
121169,28.417030,77.290955
121463,28.417030,77.290955
121904,28.417030,77.290955
119670,28.417034,77.290088
119751,28.417034,77.290088
119752,28.417034,77.290088
119753,28.417034,77.290088
119754,28.417034,77.290088
119757,28.417034,77.290088
119759,28.417034,77.290088
119911,28.417034,77.290088
121708,28.417034,77.290088
117303,28.400004,77.303544
117304,28.400004,77.303544
117305,28.400004,77.303544
117306,28.400004,77.303544
121778,28.400160,77.301389
117330,28.400181,77.300824
117331,28.400181,77.300824
119808,28.400188,77.303712
119874,28.400188,77.303712
119875,28.400188,77.303712
119895,28.400188,77.303712
119896,28.400188,77.303712
119897,28.400188,77.303712
119898,28.400188,77.303712
119899,28.400188,77.303712
119900,28.400188,77.303712
119901,28.400188,77.303712
119919,28.400188,77.303712
119921,28.400188,77.303712
120230,28.400188,77.303712
120495,28.400188,77.303712
120503,28.400188,77.303712
120504,28.400188,77.303712
120505,28.400188,77.303712
120598,28.400188,77.303712
120886,28.400188,77.303712
120887,28.400188,77.303712
121734,28.400188,77.303712
121739,28.400188,77.303712
122173,28.400188,77.303712
117156,28.400424,77.302287
117160,28.400424,77.302287
117302,28.400424,77.302287
119656,28.400424,77.302287
119657,28.400424,77.302287
119658,28.400424,77.302287
119659,28.400424,77.302287
119667,28.400424,77.302287
119671,28.400424,77.302287
119674,28.400424,77.302287
119738,28.400424,77.302287
119740,28.400424,77.302287
119801,28.400424,77.302287
119802,28.400424,77.302287
119803,28.400424,77.302287
119804,28.400424,77.302287
120232,28.400424,77.302287
120234,28.400424,77.302287
120236,28.400424,77.302287
120237,28.400424,77.302287
120238,28.400424,77.302287
120239,28.400424,77.302287
120241,28.400424,77.302287
120242,28.400424,77.302287
120256,28.400424,77.302287
120257,28.400424,77.302287
120258,28.400424,77.302287
120259,28.400424,77.302287
120260,28.400424,77.302287
120274,28.400424,77.302287
120275,28.400424,77.302287
120276,28.400424,77.302287
120277,28.400424,77.302287
120278,28.400424,77.302287
120280,28.400424,77.302287
120281,28.400424,77.302287
120282,28.400424,77.302287
120457,28.400424,77.302287
120458,28.400424,77.302287
120459,28.400424,77.302287
120460,28.400424,77.302287
120461,28.400424,77.302287
120462,28.400424,77.302287
120590,28.400424,77.302287
120592,28.400424,77.302287
120593,28.400424,77.302287
120595,28.400424,77.302287
120597,28.400424,77.302287
120663,28.400424,77.302287
120664,28.400424,77.302287
120665,28.400424,77.302287
120793,28.400424,77.302287
120847,28.400424,77.302287
121013,28.400424,77.302287
121016,28.400424,77.302287
121121,28.400424,77.302287
121122,28.400424,77.302287
121123,28.400424,77.302287
121124,28.400424,77.302287
121125,28.400424,77.302287
121126,28.400424,77.302287
121127,28.400424,77.302287
121128,28.400424,77.302287
121141,28.400424,77.302287
121142,28.400424,77.302287
121143,28.400424,77.302287
121161,28.400424,77.302287
121162,28.400424,77.302287
121178,28.400424,77.302287
121627,28.400424,77.302287
121628,28.400424,77.302287
121629,28.400424,77.302287
121733,28.400424,77.302287
121742,28.400424,77.302287
121894,28.400424,77.302287
121896,28.400424,77.302287
121897,28.400424,77.302287
122184,28.400424,77.302287
122020,28.400450,77.306269
122074,28.400450,77.306269
119742,28.400505,77.306180
119760,28.400505,77.306180
119758,28.400534,77.301579
119813,28.400796,77.302782
117320,28.401023,77.305126
117321,28.401023,77.305126
117322,28.401023,77.305126
117323,28.401023,77.305126
117324,28.401023,77.305126
117325,28.401023,77.305126
117326,28.401023,77.305126
117327,28.401023,77.305126
117328,28.401023,77.305126
117329,28.401023,77.305126
121740,28.401304,77.304232
121424,28.402632,77.300264
121425,28.402632,77.300264
24712,28.403956,77.309970
119425,28.404151,77.305475
119436,28.404151,77.305475
119437,28.404151,77.305475
119438,28.404151,77.305475
119439,28.404151,77.305475
119442,28.404151,77.305475
119444,28.404151,77.305475
119474,28.404151,77.305475
119537,28.404151,77.305475
119538,28.404151,77.305475
119632,28.404151,77.305475
119702,28.404151,77.305475
119850,28.404151,77.305475
119851,28.404151,77.305475
119852,28.404151,77.305475
119868,28.404151,77.305475
119871,28.404151,77.305475
119873,28.404151,77.305475
120631,28.404151,77.305475
120634,28.404151,77.305475
120643,28.404151,77.305475
120644,28.404151,77.305475
120645,28.404151,77.305475
121451,28.404755,77.308918
117052,28.405260,77.304082
117053,28.405260,77.304082
117054,28.405260,77.304082
121065,28.405260,77.304082
121693,28.405260,77.304082
35299,28.406194,77.319849
119704,28.406812,77.305117
120921,28.406812,77.305117
121139,28.406812,77.305117
121140,28.406812,77.305117
121144,28.406812,77.305117
121145,28.406812,77.305117
121146,28.406812,77.305117
120519,28.407705,77.304533
120520,28.407705,77.304533
12697,28.408306,77.317366
13369,28.408306,77.317366
20385,28.408478,77.319914
59236,28.408761,77.314442
26904,28.408775,77.311538
59234,28.408837,77.314227
59238,28.408912,77.313798
59235,28.408912,77.314013
59237,28.408912,77.314356
11852,28.408912,77.317789
20423,28.408912,77.317789
20488,28.408912,77.317789
23520,28.408912,77.317789
23739,28.408912,77.317789
24789,28.408912,77.317789
25087,28.408912,77.317789
25210,28.408912,77.317789
25615,28.408912,77.317789
26294,28.408912,77.317789
26298,28.408912,77.317789
26301,28.408912,77.317789
27069,28.408912,77.317789
27133,28.408912,77.317789
27597,28.408912,77.317789
29059,28.408912,77.317789
30596,28.408912,77.317789
30753,28.408912,77.317789
30909,28.408912,77.317789
31021,28.408912,77.317789
34189,28.408912,77.317789
35124,28.408912,77.317789
35128,28.408912,77.317789
35293,28.408912,77.317789
35625,28.408912,77.317789
35993,28.408912,77.317789
35998,28.408912,77.317789
36002,28.408912,77.317789
36219,28.408912,77.317789
36659,28.408912,77.317789
36667,28.408912,77.317789
38593,28.408912,77.317789
39262,28.408912,77.317789
48714,28.408912,77.317789
49462,28.408912,77.317789
53171,28.408912,77.317789
117102,28.408912,77.317789
117103,28.408912,77.317789
117104,28.408912,77.317789
117105,28.408912,77.317789
117167,28.408912,77.317789
117168,28.408912,77.317789
117169,28.408912,77.317789
117170,28.408912,77.317789
117171,28.408912,77.317789
117172,28.408912,77.317789
117173,28.408912,77.317789
117174,28.408912,77.317789
117175,28.408912,77.317789
117177,28.408912,77.317789
117178,28.408912,77.317789
117179,28.408912,77.317789
119430,28.408912,77.317789
119431,28.408912,77.317789
119432,28.408912,77.317789
119463,28.408912,77.317789
119464,28.408912,77.317789
119465,28.408912,77.317789
119516,28.408912,77.317789
119527,28.408912,77.317789
119603,28.408912,77.317789
119761,28.408912,77.317789
119763,28.408912,77.317789
119765,28.408912,77.317789
119872,28.408912,77.317789
119918,28.408912,77.317789
120060,28.408912,77.317789
120061,28.408912,77.317789
120062,28.408912,77.317789
120063,28.408912,77.317789
120064,28.408912,77.317789
120065,28.408912,77.317789
120066,28.408912,77.317789
120067,28.408912,77.317789
120262,28.408912,77.317789
120566,28.408912,77.317789
120581,28.408912,77.317789
120582,28.408912,77.317789
120584,28.408912,77.317789
120585,28.408912,77.317789
120602,28.408912,77.317789
120603,28.408912,77.317789
120604,28.408912,77.317789
120605,28.408912,77.317789
120608,28.408912,77.317789
120772,28.408912,77.317789
120898,28.408912,77.317789
120899,28.408912,77.317789
120900,28.408912,77.317789
120901,28.408912,77.317789
120902,28.408912,77.317789
120922,28.408912,77.317789
121046,28.408912,77.317789
121179,28.408912,77.317789
121183,28.408912,77.317789
121190,28.408912,77.317789
121297,28.408912,77.317789
121316,28.408912,77.317789
121473,28.408912,77.317789
121474,28.408912,77.317789
121722,28.408912,77.317789
121761,28.408912,77.317789
121779,28.408912,77.317789
121816,28.408912,77.317789
121817,28.408912,77.317789
121818,28.408912,77.317789
121819,28.408912,77.317789
121858,28.408912,77.317789
121972,28.408912,77.317789
122058,28.408912,77.317789
122065,28.408912,77.317789
122071,28.408912,77.317789
122123,28.408912,77.317789
122155,28.408912,77.317789
124316,28.408912,77.317789
119478,28.409100,77.305185
119479,28.409100,77.305185
119480,28.409100,77.305185
119481,28.409100,77.305185
119482,28.409100,77.305185
119483,28.409100,77.305185
119680,28.409100,77.305185
119682,28.409100,77.305185
119697,28.409100,77.305185
119703,28.409100,77.305185
119817,28.409100,77.305185
119869,28.409100,77.305185
119870,28.409100,77.305185
119916,28.409100,77.305185
119917,28.409100,77.305185
120035,28.409100,77.305185
120153,28.409100,77.305185
120154,28.409100,77.305185
120156,28.409100,77.305185
120176,28.409100,77.305185
120178,28.409100,77.305185
120441,28.409100,77.305185
120446,28.409100,77.305185
120447,28.409100,77.305185
120448,28.409100,77.305185
120589,28.409100,77.305185
120591,28.409100,77.305185
120594,28.409100,77.305185
120596,28.409100,77.305185
120599,28.409100,77.305185
120600,28.409100,77.305185
120678,28.409100,77.305185
120679,28.409100,77.305185
120680,28.409100,77.305185
120681,28.409100,77.305185
120683,28.409100,77.305185
121059,28.409100,77.305185
121061,28.409100,77.305185
121062,28.409100,77.305185
121063,28.409100,77.305185
121437,28.409100,77.305185
121438,28.409100,77.305185
121439,28.409100,77.305185
121440,28.409100,77.305185
121441,28.409100,77.305185
121442,28.409100,77.305185
121638,28.409100,77.305185
121639,28.409100,77.305185
121640,28.409100,77.305185
121641,28.409100,77.305185
121642,28.409100,77.305185
121643,28.409100,77.305185
121644,28.409100,77.305185
121645,28.409100,77.305185
121718,28.409100,77.305185
121732,28.409100,77.305185
121793,28.409100,77.305185
121794,28.409100,77.305185
121796,28.409100,77.305185
121797,28.409100,77.305185
121798,28.409100,77.305185
121799,28.409100,77.305185
122018,28.409100,77.305185
122181,28.409100,77.305185
120155,28.409268,77.306247
120157,28.409268,77.306247
120158,28.409268,77.306247
120768,28.409268,77.306247
120769,28.409268,77.306247
120770,28.409268,77.306247
120771,28.409268,77.306247
120773,28.409268,77.306247
120774,28.409268,77.306247
120776,28.409268,77.306247
121315,28.409268,77.306247
122006,28.409268,77.306247
120466,28.409750,77.304172
120467,28.409750,77.304172
120468,28.409750,77.304172
120470,28.409750,77.304172
120471,28.409750,77.304172
120472,28.409750,77.304172
120473,28.409750,77.304172
120521,28.409750,77.304172
120522,28.409750,77.304172
120523,28.409750,77.304172
120524,28.409750,77.304172
120525,28.409750,77.304172
120527,28.409750,77.304172
121407,28.409750,77.304172
121408,28.409750,77.304172
121409,28.409750,77.304172
121410,28.409750,77.304172
121411,28.409750,77.304172
121412,28.409750,77.304172
121413,28.409750,77.304172
121982,28.409750,77.304172
121983,28.409750,77.304172
121987,28.409750,77.304172
121988,28.409750,77.304172
121990,28.409750,77.304172
121991,28.409750,77.304172
121992,28.409750,77.304172
121993,28.409750,77.304172
122171,28.409951,77.304193
117062,28.409952,77.304192
117063,28.409952,77.304192
117064,28.409952,77.304192
117065,28.409952,77.304192
117066,28.409952,77.304192
117067,28.409952,77.304192
117068,28.409952,77.304192
124769,28.410181,77.306187
59281,28.410204,77.310613
59287,28.410204,77.310828
121725,28.410771,77.311508
122157,28.410771,77.311508
50328,28.410782,77.311499
59435,28.410782,77.311499
121980,28.410821,77.307163
121981,28.410821,77.307163
121985,28.410821,77.307163
120528,28.411011,77.318213
20783,28.411687,77.317553
61652,28.413132,77.306314
122007,28.413237,77.308749
117239,28.413945,77.302422
117240,28.413945,77.302422
117241,28.413945,77.302422
117242,28.413945,77.302422
117432,28.413945,77.302422
120613,28.414175,77.303106
121666,28.414175,77.303106
121973,28.414175,77.303106
119435,28.414413,77.305512
119565,28.414413,77.305512
119566,28.414413,77.305512
119637,28.414413,77.305512
120384,28.414987,77.302225
120469,28.415255,77.304853
120815,28.415255,77.304853
120816,28.415255,77.304853
120818,28.415255,77.304853
120951,28.415255,77.304853
119434,28.415567,77.303005
119459,28.415567,77.303005
119460,28.415567,77.303005
119461,28.415567,77.303005
119466,28.415567,77.303005
119473,28.415567,77.303005
119502,28.415567,77.303005
119503,28.415567,77.303005
119511,28.415567,77.303005
119766,28.415567,77.303005
119767,28.415567,77.303005
119768,28.415567,77.303005
119797,28.415567,77.303005
119798,28.415567,77.303005
119799,28.415567,77.303005
119800,28.415567,77.303005
119818,28.415567,77.303005
120240,28.415567,77.303005
120243,28.415567,77.303005
120244,28.415567,77.303005
120245,28.415567,77.303005
120246,28.415567,77.303005
120247,28.415567,77.303005
120263,28.415567,77.303005
120435,28.415567,77.303005
120436,28.415567,77.303005
120437,28.415567,77.303005
120438,28.415567,77.303005
120439,28.415567,77.303005
120449,28.415567,77.303005
120817,28.415567,77.303005
120819,28.415567,77.303005
120820,28.415567,77.303005
120821,28.415567,77.303005
120822,28.415567,77.303005
120823,28.415567,77.303005
120949,28.415567,77.303005
120950,28.415567,77.303005
120952,28.415567,77.303005
120953,28.415567,77.303005
120954,28.415567,77.303005
120956,28.415567,77.303005
120958,28.415567,77.303005
120959,28.415567,77.303005
120960,28.415567,77.303005
121047,28.415567,77.303005
121048,28.415567,77.303005
121049,28.415567,77.303005
121050,28.415567,77.303005
121051,28.415567,77.303005
121052,28.415567,77.303005
121053,28.415567,77.303005
121054,28.415567,77.303005
121055,28.415567,77.303005
119462,28.415634,77.303111
120413,28.415634,77.303111
55561,28.416343,77.312799
121380,28.416904,77.319965
121381,28.416904,77.319965
121382,28.416904,77.319965
121384,28.416904,77.319965
59247,28.417151,77.319348
59248,28.417151,77.319348
59249,28.417151,77.319949
59250,28.417189,77.319949
52037,28.417341,77.313951
119522,28.417998,77.302848
121772,28.418017,77.317611
121776,28.418017,77.317611
117181,28.418426,77.319095
121295,28.418426,77.319095
122019,28.418614,77.318785
119504,28.419532,77.317455
119505,28.419532,77.317455
119506,28.419532,77.317455
119507,28.419532,77.317455
119660,28.419532,77.317455
119661,28.419532,77.317455
119662,28.419532,77.317455
119663,28.419532,77.317455
119664,28.419532,77.317455
119665,28.419532,77.317455
121801,28.419847,77.314135
25209,28.403862,77.339453
122185,28.403911,77.333702
120682,28.406659,77.323929
60811,28.406730,77.330355
35277,28.407798,77.330992
52251,28.410233,77.332320
26616,28.410443,77.327747
55109,28.410629,77.332258
36239,28.411026,77.326630
122148,28.411357,77.334979
35507,28.412516,77.326422
24239,28.413805,77.322392
24553,28.413805,77.322392
25216,28.413805,77.322392
25359,28.413805,77.322392
41303,28.413805,77.322392
122027,28.413805,77.322392
121882,28.418705,77.324358
121887,28.418705,77.324358
61059,28.419040,77.324032
52026,28.419217,77.327180
121853,28.419217,77.327180
120052,28.419359,77.333818
120053,28.419359,77.333818
120054,28.419359,77.333818
120055,28.419359,77.333818
120056,28.419359,77.333818
120057,28.419359,77.333818
120058,28.419359,77.333818
120340,28.419359,77.333818
120341,28.419359,77.333818
120343,28.419359,77.333818
121728,28.403842,77.346720
119428,28.411511,77.356247
60676,28.415148,77.355772
60679,28.415148,77.355772
60700,28.415148,77.355772
60705,28.415148,77.355772
60714,28.415148,77.355772
60731,28.415148,77.355772
60747,28.415148,77.355772
61638,28.415148,77.355772
61640,28.415148,77.355772
61642,28.415312,77.354935
61643,28.415312,77.354935
61647,28.415312,77.354935
121802,28.415361,77.340652
60328,28.418204,77.355549
59442,28.418242,77.355420
59443,28.418242,77.355420
59444,28.418242,77.355420
59454,28.418242,77.355420
60323,28.418242,77.355420
60496,28.418242,77.355420
60595,28.418242,77.355420
60596,28.418242,77.355420
60597,28.418242,77.355420
60598,28.418242,77.355420
60599,28.418242,77.355420
61646,28.418242,77.355420
61649,28.418242,77.355420
61754,28.418242,77.355420
61755,28.418242,77.355420
61756,28.418242,77.355420
61757,28.418242,77.355420
61758,28.418242,77.355420
61759,28.418242,77.355420
61760,28.418242,77.355420
60327,28.418732,77.355334
60324,28.418921,77.356751
59384,28.419488,77.344646
59386,28.419488,77.344646
59387,28.419488,77.344646
59396,28.419488,77.344646
59397,28.419488,77.344646
59398,28.419488,77.344646
59399,28.419488,77.344646
59400,28.419488,77.344646
59401,28.419488,77.344646
59402,28.419488,77.344646
59403,28.419488,77.344646
59433,28.419488,77.344646
60617,28.419488,77.344646
60618,28.419488,77.344646
60619,28.419488,77.344646
60620,28.419488,77.344646
60641,28.419488,77.344646
60644,28.419488,77.344646
60671,28.419488,77.344646
60673,28.419488,77.344646
60674,28.419488,77.344646
60675,28.419488,77.344646
60945,28.419488,77.344646
61028,28.419488,77.344646
61029,28.419488,77.344646
61030,28.419488,77.344646
61031,28.419488,77.344646
61071,28.419488,77.344646
61072,28.419488,77.344646
61234,28.419488,77.344646
61235,28.419488,77.344646
61237,28.419488,77.344646
61238,28.419488,77.344646
61239,28.419488,77.344646
61240,28.419488,77.344646
61243,28.419488,77.344646
61244,28.419488,77.344646
61245,28.419488,77.344646
61246,28.419488,77.344646
61247,28.419488,77.344646
61462,28.419488,77.344646
61639,28.419488,77.344646
60108,28.419750,77.350095
60600,28.419750,77.350095
60601,28.419750,77.350095
60602,28.419750,77.350095
60603,28.419750,77.350095
60897,28.419750,77.350095
60901,28.419750,77.350095
60912,28.419750,77.350095
60937,28.419750,77.350095
60951,28.419750,77.350095
60956,28.419750,77.350095
60963,28.419750,77.350095
60966,28.419750,77.350095
61248,28.419750,77.350095
61249,28.419750,77.350095
61538,28.419750,77.350095
61543,28.419750,77.350095
61544,28.419750,77.350095
61545,28.419750,77.350095
61546,28.419750,77.350095
61761,28.419750,77.350095
61762,28.419750,77.350095
59389,28.403994,77.376231
59390,28.403994,77.376231
59391,28.403994,77.376231
121775,28.417852,77.365461
24478,28.433720,76.999359
50873,28.427456,77.019216
38773,28.438389,77.006161
51369,28.422646,77.037604
50675,28.423702,77.025134
29231,28.428691,77.037021
51893,28.430581,77.021069
34490,28.434089,77.035648
20333,28.420892,77.046884
20334,28.420892,77.046884
30357,28.425431,77.057450
35897,28.434699,77.043048
35001,28.437437,77.058575
40189,28.437437,77.058575
51295,28.437848,77.044172
47650,28.439439,77.040812
50350,28.424780,77.068109
13154,28.428074,77.065081
13155,28.428074,77.065081
52585,28.431884,77.074043
37400,28.434866,77.068457
121035,28.437884,77.070118
121036,28.437884,77.070118
121037,28.437884,77.070118
121038,28.437884,77.070118
121180,28.437884,77.070118
38771,28.424460,77.099124
53355,28.424460,77.099124
40476,28.425539,77.099813
12935,28.425651,77.099613
37402,28.426238,77.088989
37394,28.428165,77.099690
52688,28.431297,77.095512
48949,28.434821,77.083953
37404,28.423112,77.103771
37986,28.425916,77.105351
12576,28.428051,77.109683
37393,28.428365,77.100147
50630,28.431418,77.112919
32772,28.436935,77.112560
34793,28.436935,77.112560
37247,28.436935,77.112560
37397,28.436935,77.112560
31867,28.438299,77.115197
62264,28.433490,77.150260
120536,28.430058,77.226080
120538,28.430058,77.226080
120850,28.434706,77.266665
34555,28.420092,77.291721
119454,28.420718,77.281166
119501,28.420718,77.281166
119615,28.420718,77.281166
119629,28.420718,77.281166
119730,28.420718,77.281166
119731,28.420718,77.281166
119732,28.420718,77.281166
